1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,21,6,,3113,,2017-09-01 12:35:26 PM,40.73026,,-73.95394,,Greenpoint Ave & Manhattan Ave,,Greenpoint Ave & Manhattan Ave,1,In Service,False,27
,12,21,,3115,,2017-09-01 12:35:55 PM,40.73232194,,-73.9550858,,India St & Manhattan Ave,,India St & Manhattan Ave,1,In Service,False,34
,22,13,,3116,,2017-09-01 12:36:35 PM,40.73266,,-73.95826,,Huron St & Franklin St,,Huron St & Franklin St,1,In Service,False,35
,19,8,,3117,,2017-09-01 12:35:40 PM,40.73564,,-73.95866,,Franklin St & Dupont St,,Franklin St & Dupont St,1,In Service,False,27
,11,19,,3118,,2017-09-01 12:36:24 PM,40.73555,,-73.95284,,McGuinness Blvd & Eagle St,,McGuinness Blvd & Eagle St,1,In Service,False,30
,29,15,,3119,,2017-09-01 12:37:40 PM,40.74232744,,-73.95411749,,Vernon Blvd & 50 Ave,,Vernon Blvd & 50 Ave,1,In Service,False,45
,13,7,,3120,,2017-09-01 12:38:06 PM,40.74161,,-73.96044,,Center Blvd & Borden Ave,,Center Blvd & Borden Ave,1,In Service,False,20
,10,17,,3121,,2017-09-01 12:36:49 PM,40.74524768,,-73.94733276,,Jackson Ave & 46 Rd,,Jackson Ave & 46 Rd,1,In Service,False,27
,16,15,,3122,,2017-09-01 12:36:16 PM,40.7443632871,,-73.955873251,,48 Ave & 5 St,,48 Ave & 5 St,1,In Service,False,31
,21,6,,3123,,2017-09-01 12:38:58 PM,40.74469738,,-73.93540375,,31 St & Thomson Ave,,31 St & Thomson Ave,1,In Service,False,27
,18,9,,3124,,2017-09-01 12:36:12 PM,40.74731,,-73.95451,,46 Ave & 5 St,,46 Ave & 5 St,1,In Service,False,27
,22,1,,3125,,2017-09-01 12:38:18 PM,40.74708586,,-73.94977234,,45 Rd & 11 St,,45 Rd & 11 St,1,In Service,False,23
,15,19,,3126,,2017-09-01 12:39:01 PM,40.74718234,,-73.9432635,,44 Dr & Jackson Ave,,44 Dr & Jackson Ave,1,In Service,False,34
,30,5,,3127,,2017-09-01 12:35:26 PM,40.74966,,-73.9521,,9 St & 44 Rd,,9 St & 44 Rd,1,In Service,False,35
,7,16,,3128,,2017-09-01 12:38:40 PM,40.75052534,,-73.94594845,,21 St & 43 Ave,,21 St & 43 Ave,1,In Service,False,23
,14,16,,3129,,2017-09-01 12:36:51 PM,40.75110165,,-73.94073717,,Queens Plaza North & Crescent St,,Queens Plaza North & Crescent St,1,In Service,False,31
,26,3,,3130,,2017-09-01 12:36:48 PM,40.75325964,,-73.94335788,,21 St & Queens Plaza North,,21 St & Queens Plaza North,1,In Service,False,31
,2,29,,3131,,2017-09-01 12:35:25 PM,40.7671284035,,-73.9622461796,,E 68 St & 3 Ave,,E 68 St & 3 Ave,1,In Service,False,31
,15,18,,3132,,2017-09-01 12:39:18 PM,40.76350532,,-73.97109243,,E 59 St & Madison Ave,,E 59 St & Madison Ave,1,In Service,False,35
,4,47,,3134,,2017-09-01 12:37:28 PM,40.76312584,,-73.96526895,,3 Ave & E 62 St,,3 Ave & E 62 St,1,In Service,False,51
,2,39,,3135,,2017-09-01 12:39:14 PM,40.77112927,,-73.95772297,,E 75 St & 3 Ave,,E 75 St & 3 Ave,1,In Service,False,41
,7,39,,3136,,2017-09-01 12:38:22 PM,40.766368,,-73.971518,,5 Ave & E 63 St,,5 Ave & E 63 St,1,In Service,False,47
,18,12,,3137,,2017-09-01 12:37:02 PM,40.77282817,,-73.96685276,,5 Ave & E 73 St,,5 Ave & E 73 St,1,In Service,False,31
,1,41,,3139,,2017-09-01 12:36:35 PM,40.7711828754,,-73.9640942216,,E 72 St & Park Ave,,E 72 St & Park Ave,1,In Service,False,43
,7,47,,3140,,2017-09-01 12:36:03 PM,40.77140426,,-73.9535166,,1 Ave & E 78 St,,1 Ave & E 78 St,1,In Service,False,55
,42,14,,3141,,2017-09-01 12:38:46 PM,40.76500525,,-73.95818491,,1 Ave & E 68 St,,1 Ave & E 68 St,1,In Service,False,59
,6,33,,3142,,2017-09-01 12:39:19 PM,40.7612274,,-73.96094022,,1 Ave & E 62 St,,1 Ave & E 62 St,1,In Service,False,41
,4,43,,3143,,2017-09-01 12:36:20 PM,40.7763214218,,-73.9642739296,,5 Ave & E 78 St,,5 Ave & E 78 St,1,In Service,False,47
,0,46,,3144,,2017-09-01 12:36:59 PM,40.77677702,,-73.9590097,,E 81 St & Park Ave,,E 81 St & Park Ave,1,In Service,False,46
,9,35,,3145,,2017-09-01 12:36:31 PM,40.77862688,,-73.95772073,,E 84 St & Park Ave,,E 84 St & Park Ave,1,In Service,False,45
,4,43,,3146,,2017-09-01 12:36:03 PM,40.77573034,,-73.9567526,,E 81 St & 3 Ave,,E 81 St & 3 Ave,1,In Service,False,47
,6,33,,3147,,2017-09-01 12:36:35 PM,40.77801203,,-73.95407149,,E 85 St & 3 Ave,,E 85 St & 3 Ave,1,In Service,False,39
,0,30,,3148,,2017-09-01 12:37:58 PM,40.77565541,,-73.95068615,,E 84 St & 1 Ave,,E 84 St & 1 Ave,1,In Service,False,31
,0,46,,3150,,2017-09-01 12:37:56 PM,40.77536905,,-73.94803392,,E 85 St & York Ave,,E 85 St & York Ave,1,In Service,False,47
,1,42,,3151,,2017-09-01 12:39:12 PM,40.7728384,,-73.94989233,,E 81 St & York Ave,,E 81 St & York Ave,1,In Service,False,43
,0,42,,3152,,2017-09-01 12:36:10 PM,40.76873687,,-73.96119945,,3 Ave & E 71 St,,3 Ave & E 71 St,1,In Service,False,42
,0,0,,3155,,2017-09-01 09:09:07 AM,40.76440023,,-73.96648977,,Lexington Ave & E 63 St,,Lexington Ave & E 63 St,3,Not In Service,False,39
,13,25,,3156,,2017-09-01 12:39:19 PM,40.76663814,,-73.95348296,,E 72 St & York Ave,,E 72 St & York Ave,1,In Service,False,39
,0,27,,3157,,2017-09-01 12:35:26 PM,40.77518615,,-73.94446054,,East End Ave & E 86 St,,East End Ave & E 86 St,1,In Service,False,27
,14,16,,3158,,2017-09-01 12:38:49 PM,40.77163851,,-73.98261428,,W 63 St & Broadway,,W 63 St & Broadway,1,In Service,False,31
,1,30,,3159,,2017-09-01 12:36:57 PM,40.77492513,,-73.98266566,,W 67 St & Broadway,,W 67 St & Broadway,1,In Service,False,31
,10,29,,3160,,2017-09-01 12:37:31 PM,40.77896784,,-73.97374737,,Central Park West & W 76 St,,Central Park West & W 76 St,1,In Service,False,39
,0,56,,3161,,2017-09-01 12:38:48 PM,40.7801839724,,-73.9772853255,,W 76 St & Columbus Ave,,W 76 St & Columbus Ave,1,In Service,False,59
,0,38,,3162,,2017-09-01 12:37:30 PM,40.78339981,,-73.98093133,,W 78 St & Broadway,,W 78 St & Broadway,1,In Service,False,39
,4,35,,3163,,2017-09-01 12:35:51 PM,40.7734066,,-73.97782542,,Central Park West & W 68 St,,Central Park West & W 68 St,1,In Service,False,43
,0,66,,3164,,2017-09-01 12:35:58 PM,40.7770575,,-73.97898475,,Columbus Ave & W 72 St,,Columbus Ave & W 72 St,1,In Service,False,67
,7,41,,3165,,2017-09-01 12:38:56 PM,40.7757937668,,-73.9762057364,,Central Park West & W 72 St,,Central Park West & W 72 St,1,In Service,False,51
,5,35,,3166,,2017-09-01 12:36:33 PM,40.7805779901,,-73.9856243134,,Riverside Dr & W 72 St,,Riverside Dr & W 72 St,1,In Service,False,41
,10,31,,3167,,2017-09-01 12:36:38 PM,40.7796680901,,-73.9809304476,,Amsterdam Ave & W 73 St,,Amsterdam Ave & W 73 St,1,In Service,False,55
,0,30,,3168,,2017-09-01 12:37:02 PM,40.78472675,,-73.96961715,,Central Park West & W 85 St,,Central Park West & W 85 St,1,In Service,False,31
,2,36,,3169,,2017-09-01 12:36:03 PM,40.78720869,,-73.98128127,,Riverside Dr & W 82 St,,Riverside Dr & W 82 St,1,In Service,False,39
,1,34,,3170,,2017-09-01 12:36:42 PM,40.78499979,,-73.97283406,,W 84 St & Columbus Ave,,W 84 St & Columbus Ave,1,In Service,False,35
,1,38,,3171,,2017-09-01 12:37:19 PM,40.78524672,,-73.97667321,,Amsterdam Ave & W 82 St,,Amsterdam Ave & W 82 St,1,In Service,False,39
,0,27,,3172,,2017-09-01 12:39:07 PM,40.7785669,,-73.97754961,,W 74 St & Columbus Ave,,W 74 St & Columbus Ave,1,In Service,False,27
,11,27,,3173,,2017-09-01 12:37:23 PM,40.7775070275,,-73.9888858795,,Riverside Blvd & W 67 St,,Riverside Blvd & W 67 St,1,In Service,False,39
,6,23,,3175,,2017-09-01 12:37:01 PM,40.77748046,,-73.98288594,,W 70 St & Amsterdam Ave,,W 70 St & Amsterdam Ave,1,In Service,False,31
,0,42,,3176,,2017-09-01 12:38:51 PM,40.77452835,,-73.98753759,,W 64 St & West End Ave,,W 64 St & West End Ave,1,In Service,False,43
,1,61,,3177,,2017-09-01 12:38:09 PM,40.7867947,,-73.977112,,W 84 St & Broadway,,W 84 St & Broadway,1,In Service,False,63
,4,35,,3178,,2017-09-01 12:37:21 PM,40.78414472,,-73.98362492,,Riverside Dr & W 78 St,,Riverside Dr & W 78 St,1,In Service,False,39
,5,18,,3179,,2017-09-01 12:36:21 PM,40.698617,,-73.941342,,Park Ave & Marcus Garvey Blvd,,Park Ave & Marcus Garvey Blvd,1,In Service,False,23
,24,7,,3180,,2017-09-01 12:39:21 PM,40.69878,,-73.99712,,Brooklyn Bridge Park - Pier 2,,Brooklyn Bridge Park - Pier 2,1,In Service,False,31
,26,16,,3182,,2017-09-01 12:36:57 PM,40.686931,,-74.016966,,Yankee Ferry Terminal,,Yankee Ferry Terminal,1,In Service,False,42
,14,14,,3183,,2017-09-01 12:37:49 PM,40.7162469,,-74.0334588,,Exchange Place,,Exchange Place,1,In Service,False,30
,7,5,,3184,,2017-09-01 12:38:49 PM,40.7141454,,-74.0335519,,Paulus Hook,,Paulus Hook,1,In Service,False,14
,6,16,,3185,,2017-09-01 12:36:01 PM,40.7177325,,-74.043845,,City Hall,,City Hall,1,In Service,False,22
,24,18,,3186,,2017-09-01 12:38:47 PM,40.7195861165,,-74.0431174636,,Grove St PATH,,Grove St PATH,1,In Service,False,42
,7,14,,3187,,2017-09-01 12:37:32 PM,40.7211236,,-74.03805095,,Warren St,,Warren St,1,In Service,False,22
,12,5,,3188,,2017-09-01 12:37:55 PM,40.7101087,,-74.0858489,,NJCU,,NJCU,1,In Service,False,18
,14,0,,3189,,2017-09-01 12:36:21 PM,40.714402,,-74.0887723,,West Side Light Rail,,West Side Light Rail,1,In Service,False,14
,8,6,,3190,,2017-09-01 12:37:07 PM,40.7104670234,,-74.0700387955,,Garfield Ave Station,,Garfield Ave Station,1,In Service,False,14
,5,13,,3191,,2017-09-01 12:38:02 PM,40.7182113,,-74.0836394,,Union St,,Union St,1,In Service,False,18
,16,6,,3192,,2017-09-01 12:38:47 PM,40.7112423,,-74.0557013,,Liberty Light Rail,,Liberty Light Rail,1,In Service,False,22
,7,11,,3193,,2017-09-01 12:36:44 PM,40.7246050999,,-74.0784059465,,Lincoln Park,,Lincoln Park,1,In Service,False,18
,1,21,,3194,,2017-09-01 12:36:45 PM,40.7253399254,,-74.0676221251,,McGinley Square,,McGinley Square,1,In Service,False,22
,31,7,,3195,,2017-09-01 12:38:05 PM,40.7307426253,,-74.063783884,,Sip Ave,,Sip Ave,1,In Service,False,38
,3,15,,3196,,2017-09-01 12:36:21 PM,40.7443187,,-74.0439909,,Riverview Park,,Riverview Park,1,In Service,False,18
,9,9,,3198,,2017-09-01 12:39:04 PM,40.7487159454,,-74.0404433012,,Heights Elevator,,Heights Elevator,1,In Service,False,18
,0,14,,3199,,2017-09-01 12:37:22 PM,40.7287448,,-74.0321082,,Newport Pkwy,,Newport Pkwy,1,In Service,False,14
,2,16,,3200,,2017-09-01 12:36:37 PM,40.7111305,,-74.0788855,,MLK Light Rail,,MLK Light Rail,1,In Service,False,18
,7,11,,3201,,2017-09-01 12:36:24 PM,40.737711,,-74.066921,,Dey St,,Dey St,1,In Service,False,18
,8,8,,3202,,2017-09-01 12:39:21 PM,40.7272235,,-74.0337589,,Newport PATH,,Newport PATH,1,In Service,False,18
,17,9,,3203,,2017-09-01 12:38:54 PM,40.727595966,,-74.044247311,,Hamilton Park,,Hamilton Park,1,In Service,False,26
,2,20,,3205,,2017-09-01 12:38:32 PM,40.716539781,,-74.0496379137,,JC Medical Center,,JC Medical Center,1,In Service,False,22
,0,26,,3206,,2017-09-01 12:36:02 PM,40.7311689,,-74.0575736,,Hilltop,,Hilltop,1,In Service,False,26
,7,19,,3207,,2017-09-01 12:37:43 PM,40.7376037,,-74.0524783,,Oakland Ave,,Oakland Ave,1,In Service,False,26
,7,15,,3209,,2017-09-01 12:38:48 PM,40.7241765,,-74.0506564,,Brunswick St,,Brunswick St,1,In Service,False,22
,1,17,,3210,,2017-09-01 12:35:27 PM,40.742677141,,-74.051788633,,Pershing Field,,Pershing Field,1,In Service,False,18
,7,15,,3211,,2017-09-01 12:35:34 PM,40.72152515,,-74.046304543,,Newark Ave,,Newark Ave,1,In Service,False,22
,3,19,,3212,,2017-09-01 12:38:17 PM,40.734785818,,-74.050443636,,Christ Hospital,,Christ Hospital,1,In Service,False,22
,2,20,,3213,,2017-09-01 12:36:21 PM,40.71848892,,-74.047726625,,Van Vorst Park,,Van Vorst Park,1,In Service,False,22
,6,15,,3214,,2017-09-01 12:36:40 PM,40.7127742,,-74.0364857,,Essex Light Rail,,Essex Light Rail,1,In Service,False,22
,0,18,,3215,,2017-09-01 12:37:48 PM,40.73367,,-74.0625,,Journal Square,,Journal Square,1,In Service,False,18
,2,16,,3216,,2017-09-01 12:35:59 PM,40.6970299,,-74.0969366,,Columbia Park,,Columbia Park,1,In Service,False,18
,8,10,,3217,,2017-09-01 12:37:45 PM,40.698650544,,-74.082079678,,Bayside Park,,Bayside Park,1,In Service,False,18
,1,17,,3220,,2017-09-01 12:37:07 PM,40.73496102,,-74.0595030785,,5 Corners Library,,5 Corners Library,1,In Service,False,18
,20,5,,3221,,2017-09-01 12:35:50 PM,40.743,,-73.93561,,47 Ave & 31 St,,47 Ave & 31 St,1,In Service,False,27
,13,39,,3223,,2017-09-01 12:39:05 PM,40.7589965596,,-73.9686539769,,E 55 St & 3 Ave,,E 55 St & 3 Ave,1,In Service,False,54
,24,14,,3224,,2017-09-01 12:36:53 PM,40.739973541,,-74.005138725,,W 13 St & Hudson St,,W 13 St & Hudson St,1,In Service,False,39
,0,14,,3225,,2017-09-01 12:35:39 PM,40.7236589,,-74.0641943,,Baldwin at Montgomery,,Baldwin at Montgomery,1,In Service,False,14
,14,5,,3226,,2017-09-01 12:39:21 PM,40.78275,,-73.97137,,W 82 St & Central Park West,,W 82 St & Central Park West,3,Not In Service,False,19
,2,37,,3231,,2017-09-01 12:35:37 PM,40.7678008015,,-73.9659208059,,E 67 St & Park Ave,,E 67 St & Park Ave,1,In Service,False,39
,17,14,,3232,,2017-09-01 12:37:46 PM,40.6896218879,,-73.9830426872,,Bond St & Fulton St,,Bond St & Fulton St,1,In Service,False,31
,32,6,,3233,,2017-09-01 12:39:09 PM,40.7572456791,,-73.9780591428,,E 48 St & 5 Ave,,E 48 St & 5 Ave,1,In Service,False,39
,29,2,,3235,,2017-09-01 12:37:16 PM,40.7521652806,,-73.979921937,,E 41 St & Madison Ave,,E 41 St & Madison Ave,1,In Service,False,31
,2,31,,3236,,2017-09-01 12:36:58 PM,40.758984814,,-73.9937996864,,W 42 St & Dyer Ave,,W 42 St & Dyer Ave,1,In Service,False,33
,0,36,,3238,,2017-09-01 12:36:24 PM,40.7739139024,,-73.9543953538,,E 80 St & 2 Ave,,E 80 St & 2 Ave,1,In Service,False,37
,0,18,,3241,,2017-09-01 12:36:11 PM,40.686203,,-73.944694,,Monroe St & Tompkins Ave,,Monroe St & Tompkins Ave,1,In Service,False,19
,24,14,,3242,,2017-09-01 12:36:38 PM,40.6910292568,,-73.9918336272,,Schermerhorn St & Court St,,Schermerhorn St & Court St,1,In Service,False,39
,9,20,,3243,,2017-09-01 12:38:56 PM,40.7589238638,,-73.9622622728,,E 58 St & 1 Ave,,E 58 St & 1 Ave,1,In Service,False,29
,27,3,,3244,,2017-09-01 12:37:33 PM,40.7314372409,,-73.9949034154,,University Pl & E 8 St,,University Pl & E 8 St,1,In Service,False,31
,4,15,,3249,,2017-09-01 12:39:18 PM,40.680356084,,-73.9476791024,,Verona Pl & Fulton St,,Verona Pl & Fulton St,1,In Service,False,19
,17,12,,3254,,2017-09-01 12:36:27 PM,40.6923166072,,-74.014865756,,Soissons Landing,,Soissons Landing,1,In Service,False,29
,14,4,,3255,,2017-09-01 12:38:29 PM,40.750585347,,-73.9946848154,,8 Ave & W 31 St,,8 Ave & W 31 St,1,In Service,False,19
,6,9,,3256,,2017-09-01 12:39:09 PM,40.7277140778,,-74.0112957358,,Pier 40 - Hudson River Park,,Pier 40 - Hudson River Park,1,In Service,False,22
,28,7,,3258,,2017-09-01 12:39:03 PM,40.7501815633,,-74.0021842718,,W 27 St & 10 Ave,,W 27 St & 10 Ave,1,In Service,False,37
,0,26,,3259,,2017-09-01 12:37:50 PM,40.7493702419,,-73.9992338419,,9 Ave & W 28 St,,9 Ave & W 28 St,1,In Service,False,27
,25,5,,3260,,2017-09-01 12:37:48 PM,40.7270636335,,-73.9966213703,,Mercer St & Bleecker St,,Mercer St & Bleecker St,1,In Service,False,31
,50,6,,3263,,2017-09-01 12:36:57 PM,40.7292364991,,-73.990868032,,Cooper Square & E 7 St,,Cooper Square & E 7 St,1,In Service,False,59
,1,13,,3267,,2017-09-01 12:37:16 PM,40.7124188238,,-74.0385255218,,Morris Canal,,Morris Canal,1,In Service,False,14
,6,8,,3268,,2017-09-01 12:39:15 PM,40.7134638267,,-74.0628585219,,Lafayette Park,,Lafayette Park,1,In Service,False,14
,4,10,,3269,,2017-09-01 12:37:20 PM,40.7260117296,,-74.0503889322,,Brunswick & 6th,,Brunswick & 6th,1,In Service,False,14
,3,11,,3270,,2017-09-01 12:36:38 PM,40.7252891078,,-74.0455716848,,Jersey & 6th St,,Jersey & 6th St,1,In Service,False,14
,10,4,,3271,,2017-09-01 12:35:40 PM,40.6926399662,,-74.0880122781,,Danforth Light Rail,,Danforth Light Rail,1,In Service,False,14
,3,11,,3272,,2017-09-01 12:37:51 PM,40.7233315865,,-74.0459525585,,Jersey & 3rd,,Jersey & 3rd,1,In Service,False,14
,3,15,,3273,,2017-09-01 12:39:07 PM,40.7216507249,,-74.0428841114,,Manila & 1st,,Manila & 1st,1,In Service,False,18
,5,9,,3274,,2017-09-01 12:35:27 PM,40.7049575167,,-74.0859308839,,Bethune Center,,Bethune Center,1,In Service,False,14
,6,8,,3275,,2017-09-01 12:39:19 PM,40.7183551982,,-74.0389144421,,Columbus Drive,,Columbus Drive,1,In Service,False,14
,6,19,,3276,,2017-09-01 12:38:03 PM,40.7145840354,,-74.0428170562,,Marin Light Rail,,Marin Light Rail,1,In Service,False,26
,6,8,,3277,,2017-09-01 12:38:32 PM,40.7143583687,,-74.0666109324,,Communipaw & Berry Lane,,Communipaw & Berry Lane,1,In Service,False,14
,6,8,,3278,,2017-09-01 12:37:40 PM,40.7256854836,,-74.0487903357,,Monmouth and 6th,,Monmouth and 6th,1,In Service,False,14
,10,8,,3279,,2017-09-01 12:35:40 PM,40.7216301426,,-74.0499678254,,Dixon Mills,,Dixon Mills,1,In Service,False,18
,1,13,,3280,,2017-09-01 12:38:07 PM,40.7192822007,,-74.0712618828,,Astor Place,,Astor Place,1,In Service,False,14
,10,4,,3281,,2017-09-01 12:35:41 PM,40.7459099663,,-74.0572714806,,Leonard Gordon Park,,Leonard Gordon Park,1,In Service,False,14
,36,2,,3282,,2017-09-01 12:38:52 PM,40.78307,,-73.95939,,5 Ave & E 88 St,,5 Ave & E 88 St,1,In Service,False,38
,2,43,,3283,,2017-09-01 12:35:48 PM,40.7882213,,-73.97041561,,W 89 St & Columbus Ave,,W 89 St & Columbus Ave,1,In Service,False,47
,8,30,,3284,,2017-09-01 12:38:46 PM,40.7814107002,,-73.9559590816,,E 88 St & Park Ave,,E 88 St & Park Ave,1,In Service,False,38
,1,42,,3285,,2017-09-01 12:37:38 PM,40.78839,,-73.9747,,W 87 St  & Amsterdam Ave,,W 87 St  & Amsterdam Ave,1,In Service,False,43
,1,38,,3286,,2017-09-01 12:38:24 PM,40.7806284,,-73.9521667,,E 89 St & 3 Ave,,E 89 St & 3 Ave,1,In Service,False,39
,13,25,,3288,,2017-09-01 12:38:49 PM,40.778301,,-73.9488134,,E 88 St & 1 Ave,,E 88 St & 1 Ave,1,In Service,False,39
,0,32,,3289,,2017-09-01 12:38:56 PM,40.790179481,,-73.972889185,,W 90 St & Amsterdam Ave,,W 90 St & Amsterdam Ave,1,In Service,False,32
,1,34,,3290,,2017-09-01 12:39:08 PM,40.7779453,,-73.946041,,E 89 St & York Ave,,E 89 St & York Ave,1,In Service,False,35
,16,25,,3292,,2017-09-01 12:39:01 PM,40.7857851,,-73.957481,,5 Ave & E 93 St,,5 Ave & E 93 St,1,In Service,False,43
,3,21,,3293,,2017-09-01 12:37:34 PM,40.7921,,-73.9739,,W 92 St & Broadway,,W 92 St & Broadway,1,In Service,False,24
,3,34,,3294,,2017-09-01 12:38:45 PM,40.7835016,,-73.955327,,E 91 St & Park Ave,,E 91 St & Park Ave,1,In Service,False,38
,1,58,,3295,,2017-09-01 12:38:36 PM,40.79127,,-73.964839,,Central Park W & W 96 St,,Central Park W & W 96 St,1,In Service,False,59
,1,41,,3296,,2017-09-01 12:36:02 PM,40.7824541753,,-73.9489196241,,E 93 St & 2 Ave,,E 93 St & 2 Ave,1,In Service,False,42
,1,20,,3297,,2017-09-01 12:36:26 PM,40.6686627,,-73.97988067,,6 St & 7 Ave,,6 St & 7 Ave,1,In Service,False,21
,12,11,,3298,,2017-09-01 12:38:20 PM,40.686371,,-73.99383324,,Warren St & Court St,,Warren St & Court St,1,In Service,False,23
,0,0,,3299,,1969-12-31 07:00:00 PM,40.787278535,,-73.9501051605,,Coming Soon: E 98 St & Lexington Ave,,Coming Soon: E 98 St & Lexington Ave,3,Not In Service,False,0
,10,15,,3300,,2017-09-01 12:37:19 PM,40.6651468153,,-73.9763760567,,Prospect Park West & 8 St,,Prospect Park West & 8 St,1,In Service,False,25
,1,36,,3301,,2017-09-01 12:38:23 PM,40.7919557,,-73.968087,,Columbus Ave & W 95 St,,Columbus Ave & W 95 St,1,In Service,False,39
,1,21,,3302,,2017-09-01 12:38:41 PM,40.7969347,,-73.9643412291,,Columbus Ave & W 103 St,,Columbus Ave & W 103 St,1,In Service,False,22
,10,14,,3303,,2017-09-01 12:37:10 PM,40.6849894,,-73.99440329,,Butler St & Court St,,Butler St & Court St,1,In Service,False,25
,1,26,,3304,,2017-09-01 12:37:09 PM,40.668127,,-73.98377641,,6 Ave & 9 St,,6 Ave & 9 St,1,In Service,False,27
,2,37,,3305,,2017-09-01 12:36:00 PM,40.7811222993,,-73.9496558905,,E 91 St & 2 Ave,,E 91 St & 2 Ave,1,In Service,False,39
,0,23,,3306,,2017-09-01 12:39:10 PM,40.6662078,,-73.98199886,,10 St & 7 Ave,,10 St & 7 Ave,1,In Service,False,23
,4,26,,3307,,2017-09-01 12:38:16 PM,40.7941654,,-73.974124,,West End Ave & W 94 St,,West End Ave & W 94 St,1,In Service,False,31
,2,24,,3308,,2017-09-01 12:35:32 PM,40.6861758,,-73.99645295,,Kane St & Clinton St,,Kane St & Clinton St,1,In Service,False,27
,1,28,,3309,,2017-09-01 12:39:01 PM,40.7859201,,-73.94860294,,E 97 St & 3 Ave,,E 97 St & 3 Ave,1,In Service,False,30
,1,23,,3310,,2017-09-01 12:39:17 PM,40.663779,,-73.98396846,,14 St & 7 Ave,,14 St & 7 Ave,1,In Service,False,24
,2,18,,3311,,2017-09-01 12:36:37 PM,40.68763155,,-74.0016256,,Columbia St & Kane St,,Columbia St & Kane St,1,In Service,False,21
,16,23,,3312,,2017-09-01 12:36:17 PM,40.7817212,,-73.94594,,1 Ave & E 94 St,,1 Ave & E 94 St,1,In Service,False,39
,1,28,,3313,,2017-09-01 12:38:53 PM,40.6663181,,-73.9854617,,6 Ave & 12 St,,6 Ave & 12 St,1,In Service,False,29
,2,29,,3314,,2017-09-01 12:37:37 PM,40.7937704,,-73.971888,,W 95 St & Broadway,,W 95 St & Broadway,1,In Service,False,32
,2,20,,3315,,2017-09-01 12:37:39 PM,40.6847514,,-73.99917254,,Henry St & Degraw St,,Henry St & Degraw St,1,In Service,False,23
,0,47,,3316,,2017-09-01 12:38:56 PM,40.7989937,,-73.9662173778,,W 104 St & Amsterdam Ave,,W 104 St & Amsterdam Ave,1,In Service,False,47
,3,21,,3317,,2017-09-01 12:37:45 PM,40.6686273,,-73.98700053,,10 St & 5 Ave,,10 St & 5 Ave,1,In Service,False,24
,10,28,,3318,,2017-09-01 12:38:27 PM,40.7839636,,-73.9471673,,2 Ave & E 96 St,,2 Ave & E 96 St,1,In Service,False,39
,1,18,,3319,,2017-09-01 12:36:03 PM,40.666287,,-73.98895053,,14 St & 5 Ave,,14 St & 5 Ave,1,In Service,False,21
,13,36,,3320,,2017-09-01 12:36:09 PM,40.793393,,-73.9635556,,Central Park West & W 100 St,,Central Park West & W 100 St,1,In Service,False,49
,1,24,,3321,,2017-09-01 12:36:31 PM,40.6831164,,-73.99785267,,Clinton St & Union St,,Clinton St & Union St,1,In Service,False,25
,6,19,,3322,,2017-09-01 12:35:26 PM,40.668603,,-73.9904394,,12 St & 4 Ave,,12 St & 4 Ave,1,In Service,False,25
,24,34,,3323,,2017-09-01 12:39:12 PM,40.7981856,,-73.9605909006,,W 106 St & Central Park West,,W 106 St & Central Park West,1,In Service,False,59
,20,5,,3324,,2017-09-01 12:39:20 PM,40.6685455,,-73.99333264,,3 Ave & 14 St,,3 Ave & 14 St,1,In Service,False,25
,14,16,,3325,,2017-09-01 12:37:12 PM,40.7849032,,-73.950503,,E 95 St & 3 Ave,,E 95 St & 3 Ave,1,In Service,False,31
,16,3,,3326,,2017-09-01 12:37:38 PM,40.67434,,-74.00194698,,Clinton St & Centre St,,Clinton St & Centre St,1,In Service,False,21
,0,27,,3327,,2017-09-01 12:36:09 PM,40.7877214,,-73.94728331,,3 Ave & E 100 St,,3 Ave & E 100 St,1,In Service,False,27
,4,35,,3328,,2017-09-01 12:37:33 PM,40.795,,-73.9645,,W 100 St & Manhattan Ave,,W 100 St & Manhattan Ave,1,In Service,False,39
,0,27,,3329,,2017-08-29 09:14:07 AM,40.6829151,,-73.99318208,,Degraw St & Smith St,,Degraw St & Smith St,3,Not In Service,False,27
,13,5,,3330,,2017-09-01 12:37:11 PM,40.6725058,,-74.00494695,,Henry St & Bay St,,Henry St & Bay St,1,In Service,False,19
,7,32,,3331,,2017-09-01 12:36:59 PM,40.8013434,,-73.9711457439,,Riverside Dr & W 104 St,,Riverside Dr & W 104 St,1,In Service,False,39
,0,19,,3332,,2017-08-29 10:49:29 AM,40.6819904427,,-73.9907902479,,Degraw St & Hoyt St,,Degraw St & Hoyt St,3,Not In Service,False,19
,3,17,,3333,,2017-09-01 12:35:36 PM,40.6747055,,-74.0075572,,Columbia St & Lorraine St,,Columbia St & Lorraine St,1,In Service,False,21
,4,24,,3335,,2017-09-01 12:38:03 PM,40.6772744,,-73.98282002,,Union St & 4 Ave,,Union St & 4 Ave,1,In Service,False,28
,4,37,,3336,,2017-09-01 12:35:24 PM,40.787801,,-73.953559,,E 97 St & Madison Ave,,E 97 St & Madison Ave,1,In Service,False,41
